DEG siMITFvs.siCTRL-501Mel,,,,,,,,,,,,,,,,,,,,
target_id,ensembl_gene_id,gene_symbol,gene_name,target_id2,pval,qval,test_stat,rss,degrees_free,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,Beta estimate,tpm_control,tpm_siMITF,Ratio,log2
ENST00000362097.1,ENSG00000189064,GAGE2A,G antigen 2A [Source:HGNC Symbol;Acc:HGNC:4099],protein_coding,4.88E-07,0.000103666,25.31108506,3.96430824,1,6.572680825,0.792861648,0.00197748,0.790884168,0.034075969,0.790884168,-1.61434323,70.50410495,13.94301467,0.197062979,-2.343271326
ENST00000515367.6,ENSG00000171444,MCC,"MCC, WNT signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:6935]",protein_coding,4.97E-07,0.000104951,25.27489633,2.508158742,1,7.256240394,0.501631748,0.003446427,0.498185321,0.026630944,0.498185321,-1.285416165,9.648144285,2.653855322,0.268116451,-1.89906835
ENST00000504230.2,ENSG00000251381,LINC00958,long intergenic non-protein coding RNA 958 [Source:HGNC Symbol;Acc:HGNC:48671],lincRNA,5.03E-07,0.00010578,25.25262564,0.952049853,1,7.985070594,0.190409971,0.000370656,0.190039315,0.020665103,0.190039315,-0.793839858,42.93367507,19.32069148,0.4474073,-1.160339298
ENST00000375541.10,ENSG00000058453,CROCC,"ciliary rootlet coiled-coil, rootletin [Source:HGNC Symbol;Acc:HGNC:21299]",protein_coding,5.10E-07,0.000106143,25.22631374,2.820362406,1,8.547417379,0.564072481,0.000378959,0.563693522,0.017291175,0.563693522,-1.361510615,20.45037655,5.244907585,0.253372569,-1.980667753
ENST00000381477.7,ENSG00000120215,MLANA,melan-A [Source:HGNC Symbol;Acc:HGNC:7124],protein_coding,5.13E-07,0.000106279,25.21383996,23.67960929,1,8.341086855,4.735921858,0.001026403,4.734895455,0.01842348,4.734895455,-3.945021474,178.5852019,3.635565688,0.020329139,-5.620307071
ENST00000505089.6,ENSG00000248360,LINC00504,long intergenic non-protein coding RNA 504 [Source:HGNC Symbol;Acc:HGNC:43555],lincRNA,5.12E-07,0.000106279,25.21785153,3.50782451,1,5.958679131,0.701564902,0.005087526,0.696477376,0.042839225,0.696477376,-1.526266553,2.406661921,0.521590473,0.196333026,-2.348625223
ENST00000263856.9,ENSG00000115561,CHMP3,charged multivesicular body protein 3 [Source:HGNC Symbol;Acc:HGNC:29865],protein_coding,5.17E-07,0.000106774,25.20083199,0.754877317,1,8.615994089,0.150975463,0.000253636,0.150721827,0.016939496,0.150721827,-0.706133927,34.94647361,17.16423184,0.487669078,-1.036025597
ENST00000477573.1,ENSG00000022277,RTF2,replication termination factor 2 [Source:HGNC Symbol;Acc:HGNC:15890],retained_intron,5.23E-07,0.000107432,25.17688296,2.344953752,1,8.557023637,0.46899075,0.000425449,0.468565302,0.017241195,0.468565302,-1.241395032,64.10469914,18.44473951,0.286610609,-1.802836083
ENST00000473758.5,ENSG00000100813,ACIN1,apoptotic chromatin condensation inducer 1 [Source:HGNC Symbol;Acc:HGNC:17066],nonsense_mediated_decay,5.21E-07,0.000107432,25.18362197,2.242166332,1,6.919219961,0.448433266,0.001836909,0.446596358,0.030056203,0.446596358,-1.216275753,7.253521589,2.136178363,0.284690107,-1.812535736
ENST00000246229.5,ENSG00000126003,PLAGL2,PLAG1 like zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:9047],protein_coding,5.23E-07,0.000107432,25.17835242,0.89490364,1,8.807014963,0.178980728,0.000127503,0.178853225,0.016020451,0.178853225,-0.767157971,23.34949226,10.77839972,0.456721679,-1.130612824
ENST00000335670.11,ENSG00000069667,RORA,RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258],protein_coding,5.25E-07,0.000107613,25.16961517,1.07844065,1,8.092569881,0.21568813,0.000397946,0.215290184,0.019947163,0.215290184,-0.843174147,6.040207113,2.592931078,0.412217123,-1.278523662
ENST00000373012.4,ENSG00000185668,POU3F1,POU class 3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9214],protein_coding,5.27E-07,0.000107639,25.16318334,2.653073618,1,7.160486451,0.530614724,0.000875014,0.52973971,0.0275614,0.52973971,-1.320414695,16.6295309,4.424386524,0.262115491,-1.931725478
ENST00000333139.3,ENSG00000184224,C11orf72,chromosome 11 open reading frame 72 (putative) [Source:HGNC Symbol;Acc:HGNC:26915],lincRNA,5.35E-07,0.000108467,25.13443298,8.942777089,1,5.596310436,1.788555418,0.004761877,1.783793541,0.048297922,1.783793541,-2.424135061,5.351665358,0.476422491,0.085050152,-3.555542372
ENST00000366783.8,ENSG00000143801,PSEN2,presenilin 2 [Source:HGNC Symbol;Acc:HGNC:9509],protein_coding,5.46E-07,0.000109372,25.09474907,1.350930973,1,7.898987015,0.270186195,0.001068358,0.269117837,0.02126739,0.269117837,-0.943407938,27.70963324,10.79314179,0.386025872,-1.373230554
ENST00000263805.8,ENSG00000103994,ZNF106,zinc finger protein 106 [Source:HGNC Symbol;Acc:HGNC:12886],protein_coding,5.49E-07,0.000109758,25.08403809,0.802124835,1,9.693588822,0.160424967,0.000107852,0.160317115,0.012749061,0.160317115,-0.725963802,29.28736373,14.12160867,0.478093062,-1.064636625
ENST00000550776.5,ENSG00000135404,CD63,CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692],protein_coding,5.62E-07,0.00011117,25.03993973,10.9179945,1,5.743911515,2.1835989,0.031242139,2.152356761,0.046208774,2.152356761,-2.681715863,24.89912788,1.711021222,0.068035012,-3.877578813
ENST00000443026.6,ENSG00000004846,ABCB5,ATP binding cassette subfamily B member 5 [Source:HGNC Symbol;Acc:HGNC:46],protein_coding,5.67E-07,0.00011172,25.02269836,21.72833427,1,4.981535128,4.345666854,0.021292456,4.324374398,0.05818538,4.324374398,-3.77810903,6.309731221,0.142640716,0.021744903,-5.523178943
ENST00000432830.1,ENSG00000232401,LINC00112,long intergenic non-protein coding RNA 112 [Source:HGNC Symbol;Acc:HGNC:1263],antisense,5.68E-07,0.000111773,25.01793085,1.41023831,1,7.776234599,0.282047662,0.000433929,0.281613733,0.022170398,0.281613733,-0.96313118,172.5186879,65.72934071,0.380447068,-1.394232352
ENST00000391627.6,ENSG00000100364,KIAA0930,KIAA0930 [Source:HGNC Symbol;Acc:HGNC:1314],protein_coding,5.71E-07,0.000112215,25.00647009,2.376639597,1,8.959150085,0.475327919,0.000797116,0.474530803,0.015348547,0.474530803,-1.249494135,78.82500692,22.52787982,0.284892543,-1.811510234
ENST00000366784.1,ENSG00000143772,ITPKB,inositol-trisphosphate 3-kinase B [Source:HGNC Symbol;Acc:HGNC:6179],protein_coding,5.74E-07,0.000112265,24.99794091,1.379430126,1,7.535790557,0.275886025,0.001554153,0.274331872,0.024100281,0.274331872,-0.955180643,13.44280043,5.126050489,0.374361002,-1.417497941
ENST00000319092.5,ENSG00000177173,NAP1L4P1,nucleosome assembly protein 1 like 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39740],processed_pseudogene,5.74E-07,0.000112265,24.99890497,4.625637175,1,5.28158481,0.925127435,0.007096886,0.918030549,0.052760779,0.918030549,-1.754185895,6.703962815,1.150688996,0.165472411,-2.595337393
ENST00000470308.1,ENSG00000123200,ZC3H13,zinc finger CCCH-type containing 13 [Source:HGNC Symbol;Acc:HGNC:20368],processed_transcript,5.78E-07,0.000112801,24.98495087,2.566425503,1,6.398332862,0.513285101,0.002268332,0.511016769,0.036327073,0.511016769,-1.303175815,27.20129649,7.353043785,0.267857796,-1.900460807
ENST00000616417.4,ENSG00000248905,FMN1,formin 1 [Source:HGNC Symbol;Acc:HGNC:3768],protein_coding,5.88E-07,0.000113235,24.94960495,1.213033796,1,8.926706179,0.242606759,0.000143273,0.242463486,0.015487566,0.242463486,-0.892602894,11.36956601,4.647031878,0.399931622,-1.322174738
ENST00000377346.8,ENSG00000171608,PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:HGNC Symbol;Acc:HGNC:8977]",protein_coding,5.90E-07,0.000113235,24.94348545,2.489637788,1,7.968435642,0.497927558,0.000535839,0.497391719,0.020779557,0.497391719,-1.278752808,14.19689124,3.960114699,0.274115353,-1.867144958
ENST00000536898.5,ENSG00000205786,LINC01531,long intergenic non-protein coding RNA 1531 [Source:HGNC Symbol;Acc:HGNC:51270],lincRNA,5.90E-07,0.000113235,24.94513139,6.853035924,1,4.833919188,1.370607185,0.013744195,1.35686299,0.061784836,1.35686299,-2.134269612,1.530173806,0.179041921,0.100575529,-3.313648775
ENST00000651614.1,ENSG00000134352,IL6ST,interleukin 6 signal transducer [Source:HGNC Symbol;Acc:HGNC:6021],nonsense_mediated_decay,5.93E-07,0.000113431,24.93640815,0.872074542,1,8.631914894,0.174414908,0.0007141,0.173700808,0.016859535,0.173700808,-0.758178879,12.86438586,6.016909431,0.458802226,-1.124055703
ENST00000323061.6,ENSG00000177432,NAP1L5,nucleosome assembly protein 1 like 5 [Source:HGNC Symbol;Acc:HGNC:19968],protein_coding,5.99E-07,0.000114166,24.91648019,1.629900997,1,7.16547259,0.325980199,0.000709143,0.325271056,0.027512155,0.325271056,-1.037031934,16.78095918,5.935673671,0.34852257,-1.520676006
ENST00000513882.5,ENSG00000145555,MYO10,myosin X [Source:HGNC Symbol;Acc:HGNC:7593],protein_coding,6.01E-07,0.000114425,24.90837915,0.890697388,1,8.6754541,0.178139478,0.000588069,0.177551408,0.016644046,0.177551408,-0.765747526,41.46301941,19.18621237,0.45995741,-1.120427814
ENST00000479718.1,ENSG00000167555,ZNF528,zinc finger protein 528 [Source:HGNC Symbol;Acc:HGNC:29384],retained_intron,6.06E-07,0.000114827,24.89419888,6.639824064,1,5.376750237,1.327964813,0.00953149,1.318433323,0.051352217,1.318433323,-2.091725814,2.571945131,0.315569744,0.11182703,-3.160659142
ENST00000612402.4,ENSG00000134987,WDR36,WD repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:30696],protein_coding,6.20E-07,0.000116661,24.84886589,1.110339982,1,8.050049148,0.222067996,0.000561598,0.221506399,0.020226705,0.221506399,-0.85506066,9.725492894,4.126187194,0.413632413,-1.273578853
ENST00000609923.6,ENSG00000122912,SLC25A16,solute carrier family 25 member 16 [Source:HGNC Symbol;Acc:HGNC:10986],protein_coding,6.25E-07,0.000116969,24.83279407,1.45259944,1,7.170732256,0.290519888,0.001013025,0.289506863,0.027460305,0.289506863,-0.980587103,4.311543593,1.610288429,0.35301393,-1.502202983
ENST00000564530.5,ENSG00000159579,RSPRY1,ring finger and SPRY domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29420],retained_intron,6.28E-07,0.000117281,24.82400552,5.226082835,1,6.131238307,1.045216567,0.005414068,1.039802499,0.040126779,1.039802499,-1.852655984,4.78695726,0.752887142,0.149472609,-2.742046963
ENST00000287916.8,ENSG00000157224,CLDN12,claudin 12 [Source:HGNC Symbol;Acc:HGNC:2034],protein_coding,6.37E-07,0.000118203,24.7979783,1.028936419,1,8.570351587,0.205787284,0.000991012,0.204796272,0.01717224,0.204796272,-0.822726276,30.78219376,13.52070484,0.435699292,-1.198595327
ENST00000316881.9,ENSG00000121060,TRIM25,tripartite motif containing 25 [Source:HGNC Symbol;Acc:HGNC:12932],protein_coding,6.49E-07,0.000119138,24.76114524,1.093601379,1,9.626414075,0.218720276,0.000114453,0.218605823,0.01294729,0.218605823,-0.847319933,54.18812348,23.1509729,0.425271325,-1.233544514
ENST00000376958.5,ENSG00000152749,GPR180,G protein-coupled receptor 180 [Source:HGNC Symbol;Acc:HGNC:28899],protein_coding,6.58E-07,0.000120287,24.73546616,0.716938531,1,8.300958272,0.143387706,0.000232582,0.143155124,0.01865725,0.143155124,-0.688857111,8.43219147,4.221266908,0.48619832,-1.040383186
ENST00000638827.1,ENSG00000161551,ZNF577,zinc finger protein 577 [Source:HGNC Symbol;Acc:HGNC:28673],nonsense_mediated_decay,6.64E-07,0.00012119,24.7174817,17.97075106,1,4.251538211,3.594150212,0.053829602,3.54032061,0.074989533,3.54032061,-3.44368108,3.139033806,0.098356387,0.029021955,-5.106711471
ENST00000288502.9,ENSG00000157693,TMEM268,transmembrane protein 268 [Source:HGNC Symbol;Acc:HGNC:24513],protein_coding,6.85E-07,0.000122932,24.65754053,0.823741606,1,8.50035774,0.164748321,0.000733875,0.164014447,0.017539459,0.164014447,-0.737161379,21.49129696,10.27122772,0.472429393,-1.081829368
ENST00000020945.4,ENSG00000019549,SNAI2,snail family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:11094],protein_coding,6.85E-07,0.000122932,24.65727611,1.098859988,1,8.086504151,0.219771998,0.000540544,0.219231453,0.019986691,0.219231453,-0.850168894,33.26326266,14.08496195,0.420280236,-1.25057648
ENST00000395125.1,ENSG00000100592,DAAM1,dishevelled associated activator of morphogenesis 1 [Source:HGNC Symbol;Acc:HGNC:18142],protein_coding,6.88E-07,0.000122932,24.64762179,1.513135233,1,7.197520589,0.302627047,0.001870953,0.300756094,0.027197745,0.300756094,-1.000832465,5.090266478,1.861202923,0.348522481,-1.520676376
ENST00000451905.4,ENSG00000233539,AC011294.1,novel transcript,lincRNA,7.00E-07,0.000123393,24.61611925,3.070166808,1,6.643779534,0.614033362,0.002401152,0.61163221,0.033204496,0.61163221,-1.420054462,11.86998198,2.858801544,0.235875066,-2.083905176
ENST00000290858.11,ENSG00000067955,CBFB,core-binding factor subunit beta [Source:HGNC Symbol;Acc:HGNC:1539],protein_coding,7.02E-07,0.00012344,24.60850095,0.79520867,1,8.696194568,0.159041734,0.000566779,0.158474955,0.016543014,0.158474955,-0.723619983,38.32086428,18.44331946,0.478167129,-1.064413136
ENST00000402738.6,ENSG00000138641,HERC3,HECT and RLD domain containing E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:4876],protein_coding,7.08E-07,0.000124278,24.59204251,1.082282107,1,7.627205495,0.216456421,0.001114819,0.215341602,0.023340376,0.215341602,-0.846776958,8.613800344,3.684014676,0.415624736,-1.266646577
ENST00000230882.9,ENSG00000112964,GHR,growth hormone receptor [Source:HGNC Symbol;Acc:HGNC:4263],protein_coding,7.12E-07,0.000124628,24.58319486,1.20170572,1,7.826791657,0.240341144,0.002472768,0.237868376,0.021792044,0.237868376,-0.892169829,10.83041275,4.41927909,0.398837046,-1.326128674
ENST00000487069.5,ENSG00000122547,EEPD1,endonuclease/exonuclease/phosphatase family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22223],retained_intron,7.16E-07,0.000124675,24.57222527,14.7072051,1,4.273581005,2.94144102,0.060944362,2.880496658,0.074387661,2.880496658,-3.126703581,11.992788,0.502976438,0.041083488,-4.605297505
ENST00000390689.2,ENSG00000184351,KRTAP19-1,keratin associated protein 19-1 [Source:HGNC Symbol;Acc:HGNC:18936],protein_coding,7.29E-07,0.000125985,24.53688619,9.12669009,1,6.341047198,1.825338018,0.003957472,1.821380546,0.037104455,1.821380546,-2.447070413,61.83002961,5.417565545,0.087267445,-3.518412637
ENST00000261636.13,ENSG00000120805,ARL1,ADP ribosylation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:692],protein_coding,7.49E-07,0.00012684,24.48375441,1.014680415,1,8.014777943,0.202936083,0.000770017,0.202166066,0.020462971,0.202166066,-0.817748792,19.84296065,8.725310375,0.434247124,-1.203411801
ENST00000278612.9,ENSG00000149308,NPAT,"nuclear protein, coactivator of histone transcription [Source:HGNC Symbol;Acc:HGNC:7896]",protein_coding,7.50E-07,0.00012684,24.48299292,0.946041784,1,7.578527347,0.189208357,0.000552993,0.188655364,0.023740905,0.188655364,-0.792474727,6.365360674,2.870620794,0.433932621,-1.20445705
ENST00000358397.9,ENSG00000104413,ESRP1,epithelial splicing regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:25966],protein_coding,7.43E-07,0.00012684,24.50132924,50.79373941,1,2.249962692,10.15874788,0.007986651,10.15076123,0.456847508,10.15076123,-5.818532932,0.634668294,6.15E-05,6.95E-05,-13.81199048
ENST00000644341.1,ENSG00000105929,ATP6V0A4,ATPase H+ transporting V0 subunit a4 [Source:HGNC Symbol;Acc:HGNC:866],protein_coding,7.85E-07,0.000131248,24.39321418,4.295565008,1,6.481276341,0.859113002,0.002057301,0.857055701,0.035235225,0.857055701,-1.678476678,9.768853904,1.841052896,0.183758832,-2.444114499
ENST00000530062.5,ENSG00000178104,PDE4DIP,phosphodiesterase 4D interacting protein [Source:HGNC Symbol;Acc:HGNC:15580],nonsense_mediated_decay,8.09E-07,0.000133828,24.33623018,51.58754404,1,2.238912455,10.31750881,0.020681949,10.29682686,0.46296773,10.29682686,-5.864119271,2.735499537,0,0,NA
ENST00000562961.1,ENSG00000197006,METTL9,methyltransferase like 9 [Source:HGNC Symbol;Acc:HGNC:24586],protein_coding,8.19E-07,0.000134109,24.31289849,10.62001476,1,4.396840034,2.124002952,0.028604638,2.095398315,0.071427766,2.095398315,-2.650511564,7.325582187,0.507361115,0.066973218,-3.900271906
ENST00000421177.6,ENSG00000168824,NSG1,neuronal vesicle trafficking associated 1 [Source:HGNC Symbol;Acc:HGNC:18790],protein_coding,8.15E-07,0.000134109,24.32257188,11.55576499,1,4.817431687,2.311152999,0.025980979,2.285172019,0.062232149,2.285172019,-2.756251152,1.602800124,0.10348426,0.0558529,-4.162223998
ENST00000487389.5,ENSG00000188313,PLSCR1,phospholipid scramblase 1 [Source:HGNC Symbol;Acc:HGNC:9092],protein_coding,8.14E-07,0.000134109,24.32341569,1.194471149,1,7.882027392,0.23889423,0.000873979,0.238020251,0.021389012,0.238020251,-0.88614323,44.64124735,18.28421641,0.407300253,-1.295835384
ENST00000517927.1,ENSG00000253522,MIR3142HG,MIR3142 host gene [Source:HGNC Symbol;Acc:HGNC:51944],lincRNA,8.16E-07,0.000134109,24.32005857,2.740472409,1,6.58618685,0.548094482,0.001398908,0.546695573,0.033908431,0.546695573,-1.341271946,8.89005295,2.310344995,0.252771511,-1.984094223
ENST00000222256.8,ENSG00000105649,RAB3A,"RAB3A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9777]",protein_coding,8.37E-07,0.000135845,24.27025391,2.124461829,1,6.821475249,0.424892366,0.001031523,0.423860843,0.031134127,0.423860843,-1.181552359,16.74016612,5.111427634,0.300846242,-1.732901757
ENST00000433307.2,ENSG00000107679,PLEKHA1,pleckstrin homology domain containing A1 [Source:HGNC Symbol;Acc:HGNC:14335],protein_coding,8.38E-07,0.000135845,24.2690203,6.117647069,1,7.042336778,1.223529414,0.009805871,1.213723543,0.028754987,1.213723543,-2.002730533,11.55642463,1.573306367,0.133258494,-2.9077006
ENST00000260113.7,ENSG00000137558,PI15,peptidase inhibitor 15 [Source:HGNC Symbol;Acc:HGNC:8946],protein_coding,8.61E-07,0.000137425,24.21532546,2.986413369,1,8.681026724,0.597282674,0.000326659,0.596956014,0.016616798,0.596956014,-1.399176224,23.53796055,5.794614571,0.243594425,-2.03744698
ENST00000415826.1,ENSG00000176485,PLA2G16,phospholipase A2 group XVI [Source:HGNC Symbol;Acc:HGNC:17825],protein_coding,8.81E-07,0.000139394,24.17240603,1.495257965,1,7.483260767,0.299051593,0.000980024,0.298071569,0.024552133,0.298071569,-0.990946466,44.33324813,16.36049207,0.366965009,-1.446285588
ENST00000537639.5,ENSG00000146966,DENND2A,DENN domain containing 2A [Source:HGNC Symbol;Acc:HGNC:22212],protein_coding,8.89E-07,0.000140172,24.15550901,1.887356415,1,7.856053944,0.377471283,0.000641356,0.376829927,0.021577201,0.376829927,-1.112211712,18.12246952,5.938540067,0.323230367,-1.629365351
ENST00000342449.7,ENSG00000185658,BRWD1,bromodomain and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:12760],protein_coding,8.96E-07,0.000140656,24.14020354,1.40627778,1,7.470305794,0.281255556,0.000784601,0.280470955,0.024665314,0.280470955,-0.961247595,2.868969323,1.094654561,0.350966761,-1.510593691
ENST00000522917.5,ENSG00000214814,FER1L6,fer-1 like family member 6 [Source:HGNC Symbol;Acc:HGNC:28065],protein_coding,8.97E-07,0.000140656,24.13658781,7.409162753,1,5.630531208,1.481832551,0.004638376,1.477194175,0.047823011,1.477194175,-2.203602738,1.855195764,0.205605688,0.097665828,-3.356002316
ENST00000370841.8,ENSG00000117054,ACADM,acyl-CoA dehydrogenase medium chain [Source:HGNC Symbol;Acc:HGNC:89],protein_coding,9.04E-07,0.000141392,24.12203946,2.852731508,1,7.310194165,0.570546302,0.008660082,0.561886219,0.026120408,0.561886219,-1.369872036,16.07798608,4.071831873,0.249377471,-2.003596959
ENST00000495446.1,ENSG00000183696,UPP1,uridine phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12576],retained_intron,9.20E-07,0.000142168,24.08863703,1.031557313,1,7.26838761,0.206311463,0.000812323,0.205499139,0.026515157,0.205499139,-0.828238804,11.0196567,4.786349142,0.424711175,-1.235446025
ENST00000451218.6,ENSG00000109189,USP46,ubiquitin specific peptidase 46 [Source:HGNC Symbol;Acc:HGNC:20075],protein_coding,9.23E-07,0.000142206,24.08262084,1.238969472,1,7.279637495,0.247793894,0.001818654,0.24597524,0.026408364,0.24597524,-0.90631463,6.6931406,2.700101027,0.388887563,-1.362574998
ENST00000323108.12,ENSG00000249481,SPATS1,spermatogenesis associated serine rich 1 [Source:HGNC Symbol;Acc:HGNC:22957],protein_coding,9.29E-07,0.000142677,24.06972644,55.56256969,1,2.441384973,11.11251394,0.13340768,10.97910626,0.363459898,10.97910626,-6.077071156,3.690090723,0.000828292,0.000210222,-12.21580132
ENST00000528170.5,ENSG00000166961,MS4A15,membrane spanning 4-domains A15 [Source:HGNC Symbol;Acc:HGNC:28573],protein_coding,9.38E-07,0.000142706,24.05153547,24.9607195,1,4.952474484,4.992143899,0.038499955,4.953643944,0.058831921,4.953643944,-4.044118962,24.28196384,0.442946934,0.01805591,-5.791385048
ENST00000396914.4,ENSG00000163528,CHCHD4,coiled-coil-helix-coiled-coil-helix domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26467],protein_coding,9.38E-07,0.000142706,24.05141702,1.615236341,1,7.09214475,0.323047268,0.001051555,0.321995713,0.028245466,0.321995713,-1.030860731,21.89314328,7.779154071,0.351312096,-1.509174846
ENST00000498454.1,ENSG00000136295,TTYH3,tweety family member 3 [Source:HGNC Symbol;Acc:HGNC:22222],retained_intron,9.52E-07,0.000143672,24.02363432,10.59058767,1,7.027969035,2.118117533,0.003216978,2.114900555,0.028903732,2.114900555,-2.634133176,158.3129868,11.41426984,0.071985714,-3.796145563
ENST00000353809.9,ENSG00000104044,OCA2,OCA2 melanosomal transmembrane protein [Source:HGNC Symbol;Acc:HGNC:8101],protein_coding,9.53E-07,0.000143688,24.02028907,2.868648853,1,7.041819493,0.573729771,0.007440398,0.566289372,0.028760328,0.566289372,-1.373249201,10.38325396,2.61386371,0.245819739,-2.02432733
ENST00000373910.9,ENSG00000072401,UBE2D1,ubiquitin conjugating enzyme E2 D1 [Source:HGNC Symbol;Acc:HGNC:12474],protein_coding,9.56E-07,0.000143688,24.01497784,1.304161969,1,7.193824145,0.260832394,0.001691456,0.259140938,0.027233825,0.259140938,-0.929214619,11.47117967,4.510759257,0.384838334,-1.37767558
ENST00000618847.5,ENSG00000154080,CHST9,carbohydrate sulfotransferase 9 [Source:HGNC Symbol;Acc:HGNC:19898],protein_coding,9.83E-07,0.000145325,23.96076652,8.79712166,1,4.68516825,1.759424332,0.021143224,1.738281108,0.065440721,1.738281108,-2.408566978,0.416568826,0.036845836,0.055276867,-4.177180335
ENST00000426576.6,ENSG00000115355,CCDC88A,coiled-coil domain containing 88A [Source:HGNC Symbol;Acc:HGNC:25523],protein_coding,9.86E-07,0.000145559,23.95477566,8.202110423,1,5.524193827,1.640422085,0.014591412,1.625830672,0.049291444,1.625830672,-2.317931734,2.124605891,0.206223857,0.086845509,-3.525404948
ENST00000644673.1,ENSG00000285506,AC270298.1,novel transcript,lincRNA,9.98E-07,0.000147136,23.9311595,5.062515421,1,5.110169601,1.012503084,0.011550366,1.000952718,0.055618774,1.000952718,-1.832132184,5.334246357,0.84421092,0.151177234,-2.725687194
ENST00000369248.9,ENSG00000151553,FAM160B1,family with sequence similarity 160 member B1 [Source:HGNC Symbol;Acc:HGNC:29320],protein_coding,1.01E-06,0.000148088,23.91054709,0.795233425,1,8.013719075,0.159046685,0.000395577,0.158651109,0.020470126,0.158651109,-0.724278465,10.08525029,4.880250001,0.47219466,-1.082546368
ENST00000294064.9,ENSG00000162139,NEU3,neuraminidase 3 [Source:HGNC Symbol;Acc:HGNC:7760],protein_coding,1.04E-06,0.000151046,23.84364017,0.810559443,1,7.957789144,0.162111889,0.000444223,0.161667665,0.02085329,0.161667665,-0.731244748,9.299053288,4.475032672,0.468636266,-1.093459493
ENST00000388918.9,ENSG00000107165,TYRP1,tyrosinase related protein 1 [Source:HGNC Symbol;Acc:HGNC:12450],protein_coding,1.06E-06,0.000152533,23.81631338,1.300509064,1,11.96558683,0.260101813,6.61E-06,0.260095205,0.009346587,0.260095205,-0.922784752,1230.987246,488.29975,0.396592738,-1.334269835
ENST00000375120.4,ENSG00000169914,OTUD3,OTU deubiquitinase 3 [Source:HGNC Symbol;Acc:HGNC:29038],protein_coding,1.06E-06,0.000152683,23.80908378,0.737504531,1,7.984159514,0.147500906,0.000363481,0.147137425,0.020671348,0.147137425,-0.698173341,8.507698459,4.226797206,0.482637901,-1.05098688
ENST00000334815.4,ENSG00000186603,HPDL,4-hydroxyphenylpyruvate dioxygenase like [Source:HGNC Symbol;Acc:HGNC:28242],protein_coding,1.07E-06,0.000152683,23.80321831,1.273410624,1,8.140299082,0.254682125,0.000274278,0.254407847,0.019640137,0.254407847,-0.913102076,50.64150906,20.2132243,0.397182647,-1.332125501
ENST00000297145.9,ENSG00000164603,BMT2,base methyltransferase of 25S rRNA 2 homolog [Source:HGNC Symbol;Acc:HGNC:26475],protein_coding,1.06E-06,0.000152683,23.80731813,1.296894655,1,6.864018558,0.259378931,0.001344238,0.258034693,0.030659894,0.258034693,-0.928604224,5.296515564,2.081581743,0.375295394,-1.413901511
ENST00000273695.3,ENSG00000145107,TM4SF19,transmembrane 4 L six family member 19 [Source:HGNC Symbol;Acc:HGNC:25167],protein_coding,1.07E-06,0.000152683,23.80442358,3.933871398,1,7.059686793,0.78677428,0.00422377,0.78255051,0.028576429,0.78255051,-1.604892581,43.44883765,8.653825702,0.198033315,-2.336184937
ENST00000324344.9,ENSG00000188215,DCUN1D3,defective in cullin neddylation 1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28734],protein_coding,1.08E-06,0.000153909,23.78503097,1.209560698,1,7.210287689,0.24191214,0.001152926,0.240759213,0.027073498,0.240759213,-0.89425076,4.612538037,1.87947646,0.386521698,-1.37137869
ENST00000445293.6,ENSG00000232053,AC078845.1,novel transcript,lincRNA,1.08E-06,0.000154217,23.7756123,9.867399166,1,4.479622678,1.973479833,0.02074288,1.952736953,0.069687447,1.952736953,-2.547781453,6.368085068,0.490337373,0.074090521,-3.754567205
ENST00000380629.7,ENSG00000104765,BNIP3L,BCL2 interacting protein 3 like [Source:HGNC Symbol;Acc:HGNC:1085],protein_coding,1.10E-06,0.000154828,23.75213684,1.86922665,1,7.944477524,0.37384533,0.000556729,0.373288601,0.020946013,0.373288601,-1.106196453,19.65221429,6.495967197,0.326394194,-1.615312699
ENST00000612480.2,ENSG00000275131,AC241952.1,phosphodiesterase 4D interacting protein (PDE4DIP) pseudogene,transcribed_unprocessed_pseudogene,1.10E-06,0.000154828,23.74953827,2.021085396,1,6.436791591,0.404217079,0.002652258,0.401564821,0.035815953,0.401564821,-1.156253351,2.151392391,0.672228143,0.279932653,-1.836848314
